"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-1.53333525841452,-0.217803304239251,0.930409401757027,-2.39447353534107,-0.240005382740338,0.958930172662831,-1.36693857417382,-0.139906733673964,1.12112245768737,-1.36693857417382,-0.139906733673964,1.12112245768737
"2",-1.70682405959535,-0.150198275682696,0.988285132502785,-1.88291402645254,-0.15022175587265,1.00572372530232,-1.62170175700364,-0.152465319418014,1.01172900162469,-1.62170175700364,-0.152465319418014,1.01172900162469
"3",-1.52908130709049,-0.137953248593292,1.03637279547058,-1.7652678354217,-0.211055309430477,1.0041686743067,-2.26372249771853,-0.134907193239689,0.986376186740573,-2.26372249771853,-0.134907193239689,0.986376186740573
"4",-2.23494586633591,-0.257386296871611,0.886920824815665,-1.63399436660158,-0.183474015347289,1.00686987220731,-1.32754524286824,-0.0765120320195912,1.21046518077949,-1.32754524286824,-0.0765120320195912,1.21046518077949
"5",-1.67088546183005,-0.136270644790593,1.09978444062398,-2.01511767252159,-0.148071562724424,1.09436331270507,-1.23659317051457,-0.206760814425362,1.1111872512945,-1.23659317051457,-0.206760814425362,1.1111872512945
"6",-1.72126462215897,-0.166432222185622,1.09796904998844,-2.04514817707472,-0.159440274062407,1.08125826875968,-1.36183120079444,-0.0773261820922582,1.18534703131634,-1.36183120079444,-0.0773261820922582,1.18534703131634
"7",-1.45335163207506,-0.153528311427419,1.03812415724611,-2.07623324557398,-0.170943065056903,1.04423272373245,-1.28481181942213,-0.100443235005513,1.20766028575925,-1.28481181942213,-0.100443235005513,1.20766028575925
"8",-2.44039172438492,-0.1447509448405,1.07655520242662,-1.88330848542846,-0.210199514801505,1.00566579608258,-1.97020499747329,-0.112980845692749,1.13400177069426,-1.97020499747329,-0.112980845692749,1.13400177069426
"9",-1.75284681394157,-0.148441699248548,1.01215939516688,-1.80708109307421,-0.306657911969191,0.900493981278515,-1.34655445835612,-0.125943201124356,1.39334861464568,-1.34655445835612,-0.125943201124356,1.39334861464568
"10",-1.65645498209385,-0.176201327225464,0.967626858527142,-1.56955634860476,-0.150750065162743,1.07772390634358,-1.29647201647728,-0.11250932280405,1.24782446597889,-1.29647201647728,-0.11250932280405,1.24782446597889
"11",-2.2138680406179,-0.203809457427957,0.977028232716937,-1.62949502357817,-0.179640788829232,1.01931979054982,-1.24486832183181,-0.0901568688131468,1.18939891177967,-1.24486832183181,-0.0901568688131468,1.18939891177967
"12",-1.88634256153592,-0.176839201911868,1.0177107275252,-1.92398249206877,-0.145778078452678,1.04573093103259,-1.33354028851946,-0.073953799363262,1.29072062445889,-1.33354028851946,-0.073953799363262,1.29072062445889
"13",-1.97383740101041,-0.184502894974704,0.960703999889443,-1.76247319678041,-0.141191924049418,1.04012226963101,-1.36098816133307,-0.0596239051091175,1.28381100069814,-1.36098816133307,-0.0596239051091175,1.28381100069814
"14",-2.24886266941064,-0.201578305861134,0.973509417016051,-1.66640673321058,-0.146627318377895,1.03629418158494,-2.09298680450102,-0.0641077628837687,1.00086102328035,-2.09298680450102,-0.0641077628837687,1.00086102328035
"15",-2.12764876417005,-0.17383209582868,0.986416252423544,-1.721252274803,-0.218525101097167,0.973897289304936,-2.44290361049092,-0.0914283754166892,1.08746658179919,-2.44290361049092,-0.0914283754166892,1.08746658179919
"16",-2.15484184595589,-0.15861476964338,0.989557449799238,-1.80772558921104,-0.206158497831266,0.983610054922556,-1.34508998846804,-0.0819361350290659,1.13533222753856,-1.34508998846804,-0.0819361350290659,1.13533222753856
"17",-2.10076903161762,-0.14507266795688,0.970676219764663,-1.76929543619553,-0.166799835145558,1.03339645916184,-2.22515914063708,-0.101577356859674,1.06607646172369,-2.22515914063708,-0.101577356859674,1.06607646172369
"18",-2.06981222047364,-0.196192377782306,0.953578255831887,-1.54550160289895,-0.216086511384881,0.997819338805183,-1.16791126054146,-0.163044649737592,2.02445046989465,-1.16791126054146,-0.163044649737592,2.02445046989465
"19",-2.03670370526736,-0.0672342199168308,0.870211094332958,-1.94481777912126,-0.145984724675967,0.972303548630935,-1.70167095611419,-0.165146420275327,1.12522232793356,-1.70167095611419,-0.165146420275327,1.12522232793356
